10-a.wav,"você está com danos na suspensão"
1_op_prefix_ok-a.wav,"você sofreu de dano na suspensão, provavelmente está tudo bem"
2_op_prefix_ok-a.wav,"você sofreu dano no sistema de suspensão"
3_op_prefix_ok-a.wav,"você teve um pouco de dano no sistema suspensão"
4-a.wav,"há algum dano menor na suspensão"
5-a.wav,"estamos vendo algum dano menor na suspensão"
6-a.wav,"Você está com pequenos danos na sua suspensão"
7-a.wav,"Parece que sua suspensão está um pouco desalinhada"
8-a.wav,"estamos vendo um pouco de dano na suspensão"
9-a.wav,"você deve sentir algum dano na suspensão"
