10-a.wav,"o início esTá bom, ainda estamos em boa forma aqui"
11-a.wav,"o início está tudo bem, hora de se envolver"
12-a.wav,"Tá bom, o início vai servir, hora de começar o trabalho"
1_op_prefix_ok-a.wav,"partida decente, podemos construir algo a partir daqui"
2-a.wav,"início esTá bom, vamos nos acomodar"
3_op_suffix_come_on-a.wav,"o início esTá bom, vamos nos envolver"
4-a.wav,"seu início esTá bom, podemos construir algo com isso"
5_op_suffix_come_on-a.wav,"Tá bom, vamos encontrar um bom ritmo, ganhar algumas posições"
6-a.wav,"a largada está boa, ainda estamos nisso"
8-a.wav,"o início está tudo bem, vamos construir sobre isso"
9-a.wav,"o início esTá bom, agora encontre seu ritmo"
